datetime,Vancouver,Portland,San Francisco,Seattle,Year,ds
2012-12-20,6598.901499999998,6623.105,6693.1050000000005,6620.834999999999,2012,2012-12-20 00:00:00
2012-12-21,6646.349999999999,6681.450000000003,6724.480000000001,6672.620000000001,2012,2012-12-21 00:00:00
2012-12-22,6621.300000000001,6638.139999999999,6837.930000000001,6620.1399999999985,2012,2012-12-22 00:00:00
2012-12-23,6621.39,6695.499999999999,6836.0199999999995,6667.87,2012,2012-12-23 00:00:00
2012-12-24,6677.1500000000015,6679.15,6818.16,6686.82,2012,2012-12-24 00:00:00
2012-12-25,6649.17,6652.72,6788.490000000001,6658.040000000001,2012,2012-12-25 00:00:00
2012-12-26,6626.259999999998,6655.58,6729.909999999999,6638.04,2012,2012-12-26 00:00:00
2012-12-27,6639.85,6655.86,6783.459999999998,6659.6,2012,2012-12-27 00:00:00
2012-12-28,6647.880000000001,6659.274999999999,6769.324999999998,6683.81,2012,2012-12-28 00:00:00
2012-12-29,6652.42,6647.43,6702.620000000002,6668.08,2012,2012-12-29 00:00:00
2012-12-30,6647.8125,6596.620000000001,6738.7775,6651.7625,2012,2012-12-30 00:00:00
2012-12-31,6610.785,6601.3550000000005,6712.014999999999,6615.454999999999,2012,2012-12-31 00:00:00
2013-01-01,6583.170000000002,6558.355,6716.37,6582.15,2013,2013-01-01 00:00:00
2013-01-02,6566.92,6555.51,6726.92,6580.36,2013,2013-01-02 00:00:00
2013-01-03,6587.945,6550.1349999999975,6714.060000000001,6579.402500000002,2013,2013-01-03 00:00:00
2013-01-04,6567.69,6571.550000000001,6700.24,6597.780000000001,2013,2013-01-04 00:00:00
2013-01-05,6623.0675,6601.7787499999995,6726.36125,6668.633749999999,2013,2013-01-05 00:00:00
2013-01-06,6660.97,6601.5199999999995,6726.78,6692.389999999999,2013,2013-01-06 00:00:00
2013-01-07,6669.4400000000005,6609.579999999999,6756.139999999999,6678.849999999999,2013,2013-01-07 00:00:00
2013-01-08,6645.0668333329995,6711.953500000001,6722.554333333001,6714.778500000002,2013,2013-01-08 00:00:00
2013-01-09,6646.745000000001,6764.995000000001,6773.365000000001,6724.84,2013,2013-01-09 00:00:00
2013-01-10,6615.247449999999,6693.896799999999,6766.1912999999995,6668.029549999998,2013,2013-01-10 00:00:00
2013-01-11,6603.979999999998,6619.041166667001,6776.5869999999995,6619.645,2013,2013-01-11 00:00:00
2013-01-12,6513.779999999999,6590.872999999998,6749.809500000001,6571.254499999999,2013,2013-01-12 00:00:00
2013-01-13,6455.624999999999,6524.146166666999,6712.283,6521.971499999999,2013,2013-01-13 00:00:00
2013-01-14,6437.389999999999,6515.0088333329995,6693.9924999999985,6514.603499999999,2013,2013-01-14 00:00:00
2013-01-15,6553.620000000001,6511.445,6687.785000000001,6543.855,2013,2013-01-15 00:00:00
2013-01-16,6579.129999999999,6579.529999999999,6673.134999999999,6596.284999999999,2013,2013-01-16 00:00:00
2013-01-17,6605.129000000001,6566.3989999999985,6708.63,6576.560000000001,2013,2013-01-17 00:00:00
2013-01-18,6568.055,6578.139999999999,6733.685,6566.720000000001,2013,2013-01-18 00:00:00
2013-01-19,6589.839999999999,6559.419999999998,6761.729999999999,6565.2699999999995,2013,2013-01-19 00:00:00
2013-01-20,6602.492499999999,6583.7474999999995,6784.339999999998,6609.949999999999,2013,2013-01-20 00:00:00
2013-01-21,6599.210000000001,6536.572999999999,6770.525000000001,6586.124999999998,2013,2013-01-21 00:00:00
2013-01-22,6593.644999999999,6546.015,6775.185,6558.6050000000005,2013,2013-01-22 00:00:00
2013-01-23,6575.835,6550.955,6775.1449999999995,6553.925000000002,2013,2013-01-23 00:00:00
2013-01-24,6627.354999999999,6572.850000000001,6798.670000000002,6649.0599999999995,2013,2013-01-24 00:00:00
2013-01-25,6663.690000000001,6596.040000000001,6818.4,6669.9,2013,2013-01-25 00:00:00
2013-01-26,6648.4130000000005,6670.6405,6843.563000000002,6692.453,2013,2013-01-26 00:00:00
2013-01-27,6648.476833333,6662.323916667001,6818.550166667001,6662.634333333002,2013,2013-01-27 00:00:00
2013-01-28,6643.628166667,6652.19,6768.593666666999,6666.210833333001,2013,2013-01-28 00:00:00
2013-01-29,6618.237666667001,6653.295166667,6774.569833333,6668.745166667001,2013,2013-01-29 00:00:00
2013-01-30,6655.785,6698.211250000002,6801.844999999999,6706.07625,2013,2013-01-30 00:00:00
2013-01-31,6676.365,6726.304999999999,6801.819999999999,6737.429999999999,2013,2013-01-31 00:00:00
2013-02-01,6690.16,6745.16,6802.0549999999985,6750.99,2013,2013-02-01 00:00:00
2013-02-02,6716.210000000001,6718.280000000002,6808.015,6720.8150000000005,2013,2013-02-02 00:00:00
2013-02-03,6654.319999999999,6698.499999999999,6814.74,6683.25,2013,2013-02-03 00:00:00
2013-02-04,6661.499999999999,6672.450000000001,6805.170000000001,6673.4400000000005,2013,2013-02-04 00:00:00
2013-02-05,6693.395000000001,6715.525,6786.2249999999985,6726.775,2013,2013-02-05 00:00:00
2013-02-06,6714.255,6731.780000000002,6796.015,6742.005,2013,2013-02-06 00:00:00
2013-02-07,6712.060000000001,6722.920000000001,6785.049999999999,6725.134999999999,2013,2013-02-07 00:00:00
2013-02-08,6706.874999999998,6704.799999999998,6780.530000000001,6716.695,2013,2013-02-08 00:00:00
2013-02-09,6648.514999999999,6620.535,6758.875000000001,6660.944999999998,2013,2013-02-09 00:00:00
2013-02-10,6661.300000000002,6629.945,6771.048000000001,6680.22,2013,2013-02-10 00:00:00
2013-02-11,6651.675,6686.825,6775.365,6670.964999999999,2013,2013-02-11 00:00:00
2013-02-12,6669.805666667,6691.6823333329985,6814.389833333001,6688.743166667,2013,2013-02-12 00:00:00
2013-02-13,6693.395000000002,6722.87,6782.9800000000005,6725.435000000002,2013,2013-02-13 00:00:00
2013-02-14,6717.8600000000015,6767.475,6774.954999999998,6742.88,2013,2013-02-14 00:00:00
2013-02-15,6684.724999999999,6710.830000000001,6811.950000000003,6724.82,2013,2013-02-15 00:00:00
2013-02-16,6699.145,6727.049999999999,6872.3650000000025,6730.699999999999,2013,2013-02-16 00:00:00
2013-02-17,6716.860000000001,6737.010000000002,6861.650000000001,6726.135000000001,2013,2013-02-17 00:00:00
2013-02-18,6683.3099999999995,6667.930000000001,6831.0,6681.56,2013,2013-02-18 00:00:00
2013-02-19,6659.964999999999,6643.11,6791.995,6673.040000000001,2013,2013-02-19 00:00:00
2013-02-20,6668.03,6696.666666667,6759.145,6682.749999999999,2013,2013-02-20 00:00:00
2013-02-21,6628.727666667001,6657.589333332999,6727.8234999999995,6649.943499999999,2013,2013-02-21 00:00:00
2013-02-22,6651.63,6671.660000000002,6777.289999999998,6661.96,2013,2013-02-22 00:00:00
2013-02-23,6677.64,6706.7300000000005,6776.100000000002,6690.009999999998,2013,2013-02-23 00:00:00
2013-02-24,6672.36,6665.239999999999,6819.209999999999,6675.01,2013,2013-02-24 00:00:00
2013-02-25,6678.283,6665.728833332999,6812.536333332999,6694.437,2013,2013-02-25 00:00:00
2013-02-26,6684.003,6711.287999999999,6795.785000000002,6712.428000000001,2013,2013-02-26 00:00:00
2013-02-27,6658.3355,6650.394999999999,6801.993,6680.0430000000015,2013,2013-02-27 00:00:00
2013-02-28,6655.945650000001,6728.657,6815.4039,6704.2469,2013,2013-02-28 00:00:00
2013-03-01,6640.564999999998,6773.75,6856.345,6716.9800000000005,2013,2013-03-01 00:00:00
2013-03-02,6736.525,6850.065000000001,6860.015,6816.4400000000005,2013,2013-03-02 00:00:00
2013-03-03,6761.08,6813.8899999999985,6897.924999999999,6821.51,2013,2013-03-03 00:00:00
2013-03-04,6673.364999999999,6697.274999999999,6887.6900000000005,6681.619999999999,2013,2013-03-04 00:00:00
2013-03-05,6649.1849999999995,6661.954999999999,6802.98,6657.665000000002,2013,2013-03-05 00:00:00
2013-03-06,6682.637600000002,6688.596100000001,6777.8416,6712.6011,2013,2013-03-06 00:00:00
2013-03-07,6685.295000000001,6684.345000000002,6810.763999999997,6693.893500000001,2013,2013-03-07 00:00:00
2013-03-08,6687.697,6704.022,6762.8330000000005,6691.043500000001,2013,2013-03-08 00:00:00
2013-03-09,6678.105000000001,6685.2225,6793.005999999999,6678.8385,2013,2013-03-09 00:00:00
2013-03-10,6681.6635,6709.200000000002,6795.584500000001,6673.986166665999,2013,2013-03-10 00:00:00
2013-03-11,6156.004,6147.728000000001,6274.676,6136.585999999999,2013,2013-03-11 00:00:00
2013-03-12,6706.831666667,6751.318499999999,6839.527166667,6723.401833333,2013,2013-03-12 00:00:00
2013-03-13,6719.762333333001,6800.824000000001,6853.196666667,6789.6055000000015,2013,2013-03-13 00:00:00
2013-03-14,6783.554666666999,6827.088333333001,6886.386000000001,6798.3756666670015,2013,2013-03-14 00:00:00
2013-03-15,6776.811166667,6840.801166667001,6900.833,6795.9906666669995,2013,2013-03-15 00:00:00
2013-03-16,6761.4839999999995,6850.578999999999,6861.968500000002,6794.8095,2013,2013-03-16 00:00:00
2013-03-17,6745.1355,6762.977999999999,6859.2375,6767.5515,2013,2013-03-17 00:00:00
2013-03-18,6688.9753333339995,6674.861999999999,6868.418333333999,6678.290666665999,2013,2013-03-18 00:00:00
2013-03-19,6692.2345000000005,6687.287499999999,6829.738499999999,6684.51,2013,2013-03-19 00:00:00
2013-03-20,6673.41,6702.282999999999,6855.6315,6688.739999999999,2013,2013-03-20 00:00:00
2013-03-21,6726.51,6769.569999999999,6836.700000000001,6737.699999999999,2013,2013-03-21 00:00:00
2013-03-22,6677.449999999999,6677.92,6821.32,6668.1799999999985,2013,2013-03-22 00:00:00
2013-03-23,6655.910000000001,6649.9299999999985,6831.340000000002,6623.91,2013,2013-03-23 00:00:00
2013-03-24,6647.089999999999,6633.12,6843.600000000001,6633.849999999999,2013,2013-03-24 00:00:00
2013-03-25,6682.779999999999,6690.7,6846.92,6660.310000000001,2013,2013-03-25 00:00:00
2013-03-26,6742.100000000001,6767.950000000001,6817.9800000000005,6742.45,2013,2013-03-26 00:00:00
2013-03-27,6749.9995,6767.8645000000015,6820.324500000001,6799.104499999998,2013,2013-03-27 00:00:00
2013-03-28,6764.9,6787.82,6856.589999999998,6791.91,2013,2013-03-28 00:00:00
2013-03-29,6806.900000000001,6839.269999999998,6885.44,6784.179999999999,2013,2013-03-29 00:00:00
2013-03-30,6802.61,6879.909999999999,6907.52,6812.150000000001,2013,2013-03-30 00:00:00
2013-03-31,6804.799999999998,6881.900000000001,6905.369999999999,6815.03,2013,2013-03-31 00:00:00
2013-04-01,6826.176333333,6951.9326666669995,6902.707999999998,6846.626333333001,2013,2013-04-01 00:00:00
2013-04-02,6830.381999999999,6899.074333332999,6892.731999999999,6839.171,2013,2013-04-02 00:00:00
2013-04-03,6822.22,6872.76,6860.340000000001,6822.180000000001,2013,2013-04-03 00:00:00
2013-04-04,6809.049999999999,6834.069999999999,6873.029999999999,6814.36,2013,2013-04-04 00:00:00
2013-04-05,6817.610000000001,6879.095,6877.36,6824.715,2013,2013-04-05 00:00:00
2013-04-06,6805.075000000001,6861.7480000000005,6891.5599999999995,6828.972999999999,2013,2013-04-06 00:00:00
2013-04-07,6796.1900000000005,6808.85,6874.790000000001,6774.419999999999,2013,2013-04-07 00:00:00
2013-04-08,6738.085,6764.36,6873.805,6707.679999999999,2013,2013-04-08 00:00:00
2013-04-09,6755.43,6730.97,6845.09,6723.23,2013,2013-04-09 00:00:00
2013-04-10,6774.2300000000005,6747.51,6913.269999999999,6758.86,2013,2013-04-10 00:00:00
2013-04-11,6772.4,6838.119999999999,7013.400000000001,6815.859999999999,2013,2013-04-11 00:00:00
2013-04-12,5371.83,5354.1900000000005,5485.110000000001,5350.71,2013,2013-04-12 00:00:00
2013-04-13,6710.610000000001,6737.49,6880.1,6714.7,2013,2013-04-13 00:00:00
2013-04-14,6670.410000000001,6726.6100000000015,6873.18,6678.71,2013,2013-04-14 00:00:00
2013-04-15,6705.879999999999,6711.7,6851.399999999998,6702.699999999999,2013,2013-04-15 00:00:00
2013-04-16,6747.78,6707.910000000002,6826.789999999999,6717.859999999999,2013,2013-04-16 00:00:00
2013-04-17,6762.9850000000015,6746.590000000001,6826.32,6727.160000000001,2013,2013-04-17 00:00:00
2013-04-18,6783.120000000003,6740.3099999999995,6912.7,6760.449999999999,2013,2013-04-18 00:00:00
2013-04-19,6765.009999999999,6802.430000000001,6915.439999999999,6759.185000000001,2013,2013-04-19 00:00:00
2013-04-20,6759.310000000002,6823.300000000001,6924.040000000001,6788.150000000001,2013,2013-04-20 00:00:00
2013-04-21,6806.191500000001,6815.3765,6963.5515000000005,6781.8615,2013,2013-04-21 00:00:00
2013-04-22,6765.629999999999,6794.3,6965.399999999999,6754.610000000002,2013,2013-04-22 00:00:00
2013-04-23,6741.940000000002,6779.39,7042.079999999999,6744.76,2013,2013-04-23 00:00:00
2013-04-24,6788.159999999999,6823.015000000002,7014.280000000001,6772.7,2013,2013-04-24 00:00:00
2013-04-25,6825.71,6873.679999999999,6864.450000000001,6823.040000000001,2013,2013-04-25 00:00:00
2013-04-26,6838.14,6912.689499999999,6869.599999999999,6871.235,2013,2013-04-26 00:00:00
2013-04-27,6853.75,6924.039999999999,6862.5,6873.68,2013,2013-04-27 00:00:00
2013-04-28,6832.39,6936.780000000002,6861.120000000001,6866.94,2013,2013-04-28 00:00:00
2013-04-29,6792.47,6887.510000000001,6902.259999999999,6812.91,2013,2013-04-29 00:00:00
2013-04-30,6767.219999999999,6860.689999999999,7059.770000000001,6785.880000000001,2013,2013-04-30 00:00:00
2013-05-01,6746.495000000001,6742.545,7013.25,6737.910000000001,2013,2013-05-01 00:00:00
2013-05-02,6751.94,6768.509999999999,7061.639999999999,6771.360000000002,2013,2013-05-02 00:00:00
2013-05-03,6819.74,6925.629999999999,7069.4400000000005,6861.7300000000005,2013,2013-05-03 00:00:00
2013-05-04,6838.099999999999,6959.13,7085.079999999999,6878.890000000001,2013,2013-05-04 00:00:00
2013-05-05,6907.76,6990.870000000001,7061.22,6944.13,2013,2013-05-05 00:00:00
2013-05-06,6966.32,7034.02,6945.099999999999,7008.500000000002,2013,2013-05-06 00:00:00
2013-05-07,6998.34,7003.109999999999,6954.330000000001,7043.620000000001,2013,2013-05-07 00:00:00
2013-05-08,6965.030000000001,6969.86,6960.9400000000005,6959.120000000001,2013,2013-05-08 00:00:00
2013-05-09,6907.3205,6905.760000000001,6911.889999999999,6890.67,2013,2013-05-09 00:00:00
2013-05-10,6909.6015,6919.1799999999985,6894.489999999998,6879.489999999998,2013,2013-05-10 00:00:00
2013-05-11,6944.1,7007.77,6878.230000000001,6936.070000000001,2013,2013-05-11 00:00:00
2013-05-12,6966.770000000001,7045.090000000001,6925.250000000001,6987.759999999999,2013,2013-05-12 00:00:00
2013-05-13,6930.5,7030.15,6962.619999999999,6992.890000000001,2013,2013-05-13 00:00:00
2013-05-14,6897.106999999999,6929.6,6967.14,6915.440000000001,2013,2013-05-14 00:00:00
2013-05-15,6847.655000000001,6847.19,6950.449999999999,6827.859999999999,2013,2013-05-15 00:00:00
2013-05-16,6875.639999999999,6851.96,6889.520000000001,6856.110000000001,2013,2013-05-16 00:00:00
2013-05-17,6887.3820000000005,6875.018500000001,6919.423500000002,6879.983499999999,2013,2013-05-17 00:00:00
2013-05-18,6898.5705,6855.739999999998,6913.039999999999,6897.67,2013,2013-05-18 00:00:00
2013-05-19,6852.945500000001,6841.360000000001,6911.070000000001,6866.5999999999985,2013,2013-05-19 00:00:00
2013-05-20,6865.639999999999,6856.35,6978.900000000001,6872.3150000000005,2013,2013-05-20 00:00:00
2013-05-21,6871.339999999999,6864.539999999998,7042.250000000001,6867.44,2013,2013-05-21 00:00:00
2013-05-22,6830.459999999999,6869.9,6945.55,6828.170000000001,2013,2013-05-22 00:00:00
2013-05-23,6810.739999999998,6719.850000000001,6870.26,6767.4400000000005,2013,2013-05-23 00:00:00
2013-05-24,6828.629999999998,6761.000000000001,6860.949999999999,6776.16,2013,2013-05-24 00:00:00
2013-05-25,6839.059999999999,6795.619999999999,6884.810000000001,6804.870000000002,2013,2013-05-25 00:00:00
2013-05-26,6853.249999999999,6847.55,6866.490000000001,6856.27,2013,2013-05-26 00:00:00
2013-05-27,6858.4800000000005,6903.849999999999,6898.36,6858.130000000002,2013,2013-05-27 00:00:00
2013-05-28,6876.415,6868.745000000001,6891.879999999999,6865.065,2013,2013-05-28 00:00:00
2013-05-29,6845.327499999999,6877.975,6918.164999999999,6863.034999999999,2013,2013-05-29 00:00:00
2013-05-30,6842.74,6875.560000000001,6941.05,6848.879999999999,2013,2013-05-30 00:00:00
2013-05-31,6831.87,6850.929999999999,6924.469999999998,6838.78,2013,2013-05-31 00:00:00
2013-06-01,6854.700000000001,6880.490000000001,6968.279999999999,6861.8099999999995,2013,2013-06-01 00:00:00
2013-06-02,6888.780000000001,6913.909999999998,7026.230000000001,6907.240000000001,2013,2013-06-02 00:00:00
2013-06-03,6900.96,6965.78,6996.099999999999,6921.49,2013,2013-06-03 00:00:00
2013-06-04,6922.630000000001,6917.410000000001,6929.799999999999,6910.300000000001,2013,2013-06-04 00:00:00
2013-06-05,6944.590000000002,6971.719999999998,6904.4,6958.240000000002,2013,2013-06-05 00:00:00
2013-06-06,6989.3,7062.160000000003,6897.32,6993.37,2013,2013-06-06 00:00:00
2013-06-07,6984.68,7039.609999999999,6903.38,6981.8099999999995,2013,2013-06-07 00:00:00
2013-06-08,6956.43,7010.45,6953.49,6958.61,2013,2013-06-08 00:00:00
2013-06-09,6905.34,6957.930000000001,7051.529999999999,6912.040000000001,2013,2013-06-09 00:00:00
2013-06-10,6903.48,6958.760000000001,6938.48,6902.829999999999,2013,2013-06-10 00:00:00
2013-06-11,6897.01,6898.504999999999,6920.0599999999995,6884.575,2013,2013-06-11 00:00:00
2013-06-12,6916.18,6903.6,6928.969999999999,6898.93,2013,2013-06-12 00:00:00
2013-06-13,6885.9525,6882.259999999998,6948.125,6894.364999999999,2013,2013-06-13 00:00:00
2013-06-14,6876.9,6855.210000000001,6956.2035000000005,6898.925000000001,2013,2013-06-14 00:00:00
2013-06-15,6909.229999999999,6869.449999999999,7029.05,6900.880000000001,2013,2013-06-15 00:00:00
2013-06-16,6909.13,6928.389999999999,6960.39,6925.4000000000015,2013,2013-06-16 00:00:00
2013-06-17,6984.650000000001,6961.800000000001,6949.49,6981.999999999999,2013,2013-06-17 00:00:00
2013-06-18,6983.880000000001,6974.83,6979.59,6969.700000000001,2013,2013-06-18 00:00:00
2013-06-19,6971.975,6966.9090000000015,6957.506,6968.367,2013,2013-06-19 00:00:00
2013-06-20,6928.6950000000015,6869.5065,6934.8915000000015,6918.003999999999,2013,2013-06-20 00:00:00
2013-06-21,6892.578583332998,6880.9685,6930.56475,6899.6934999999985,2013,2013-06-21 00:00:00
2013-06-22,6899.18845,6925.062950000001,6943.010949999999,6898.11895,2013,2013-06-22 00:00:00
2013-06-23,6952.474749999999,6945.660250000001,6986.909416667,6959.762750000001,2013,2013-06-23 00:00:00
2013-06-24,6965.824999999999,6991.362500000001,6958.717499999999,6996.9075,2013,2013-06-24 00:00:00
2013-06-25,6945.119999999999,6940.950000000001,6939.730000000001,6953.099999999999,2013,2013-06-25 00:00:00
2013-06-26,6924.679999999999,6928.189999999999,6977.99,6946.720000000002,2013,2013-06-26 00:00:00
2013-06-27,6943.634999999999,6955.448000000001,7045.840000000002,6937.02,2013,2013-06-27 00:00:00
2013-06-28,6957.919999999998,7023.9635,7070.5985,6967.049999999999,2013,2013-06-28 00:00:00
2013-06-29,6984.174999999999,7088.95,7109.719999999999,7045.74,2013,2013-06-29 00:00:00
2013-06-30,7029.156,7119.8814999999995,7167.145,7097.129999999999,2013,2013-06-30 00:00:00
2013-07-01,7064.859999999999,7127.716500000002,7105.3099999999995,7115.289999999996,2013,2013-07-01 00:00:00
2013-07-02,7082.095,7144.916999999999,7049.475,7127.899999999997,2013,2013-07-02 00:00:00
2013-07-03,7053.055,7118.271000000002,7063.51,7031.4749999999985,2013,2013-07-03 00:00:00
2013-07-04,7022.9535000000005,7071.475999999999,7034.309999999999,7023.369999999997,2013,2013-07-04 00:00:00
2013-07-05,6979.682,6986.504000000001,7094.1500000000015,6953.312,2013,2013-07-05 00:00:00
2013-07-06,6982.29,6941.865000000001,7019.980000000001,6964.6889999999985,2013,2013-07-06 00:00:00
2013-07-07,6992.950000000001,6962.25,6960.34,6992.7699999999995,2013,2013-07-07 00:00:00
2013-07-08,7016.75,6989.63,6978.290000000001,6988.299999999999,2013,2013-07-08 00:00:00
2013-07-09,6996.07,6988.49,6993.26,6984.080000000002,2013,2013-07-09 00:00:00
2013-07-10,7028.29,7074.730000000001,7026.450000000001,7048.870000000002,2013,2013-07-10 00:00:00
2013-07-11,7020.7750000000015,7058.07,7039.13,6989.775000000001,2013,2013-07-11 00:00:00
2013-07-12,6971.050000000001,6958.3949999999995,6956.875000000001,6936.286999999999,2013,2013-07-12 00:00:00
2013-07-13,6942.65,6945.379999999999,6953.640000000001,6913.730000000001,2013,2013-07-13 00:00:00
